poi_a,poi_b,name_a,name_b,category_a,category_b,itinerary_category_a,itinerary_category_b,latitude_a,longitude_a,latitude_b,longitude_b,distance_m,name_similarity,same_itinerary_category,decision
HYD005530,HYD005532,Pai International,Pai International,electronics,electronics,Shopping,Shopping,17.4079764,78.5983003,17.4079364,78.59829563999999,4.48,1.0,True,Potential Duplicate
HYD035075,HYD035079,Balaji Grand Bazar,Balaji grand bazar,supermarket,supermarket,Shopping,Shopping,17.3685253,78.4294128,17.368543533333334,78.42945045,4.484,1.0,True,Potential Duplicate
HYD033818,HYD033819,Savage Chinese and American Bistro,Savage Chinese and American Bistroo,restaurant,restaurant,Food,Food,17.3310274,78.57039225999999,17.3309905,78.5704094,4.493,0.986,True,Potential Duplicate
HYD005706,HYD005707,Catering,Catering,fast_food,fast_food,Food,Food,17.4333657,78.5017807,17.4334066,78.5017782,4.561,1.0,True,Potential Duplicate
HYD005825,HYD033492,ISTANBUL AUTHENTIC DONER KEBAB,Istanbul authentic doner kebab,fast_food,restaurant,Food,Food,17.3968383,78.4238275,17.3968157,78.4238638,4.604,1.0,True,Potential Duplicate
HYD032462,HYD032720,Shri Mahalakshmi Temple,mahalakshmi  temple,place_of_worship,place_of_worship,Religion,Religion,17.4630556,78.5623456,17.46301402,78.56233266000001,4.828,0.878,True,Potential Duplicate
HYD005729,HYD005730,Catering,Catering,fast_food,fast_food,Food,Food,17.4336501,78.5019052,17.4336496,78.5019507,4.833,1.0,True,Potential Duplicate
HYD034865,HYD034869,Stationary Shop,Stationery Shop,stationery,stationery,Shopping,Shopping,17.494457,78.3922846,17.4944277,78.3922496,4.945,0.933,True,Potential Duplicate
HYD005826,HYD005827,ISTANBUL AUTHENTIC DONER KEBAB,ISTANBUL AUTHENTIC DONER KEBAB,fast_food,fast_food,Food,Food,17.4306846,78.4080527,17.4306478,78.4080256,5.007,1.0,True,Potential Duplicate
HYD035425,HYD035426,urban super market,urban supermarket,supermarket,supermarket,Shopping,Shopping,17.491419640000004,78.33528298,17.49145,78.3352474,5.07,0.971,True,Potential Duplicate
HYD005636,HYD005637,Udaya Laxmi AC convention hall,Udaya Laxmi AC convention hall,events_venue,events_venue,Entertainment,Entertainment,17.5057038,78.6893357,17.505674820000003,78.68929852,5.099,1.0,True,Potential Duplicate
HYD005711,HYD005712,Catering,Catering,fast_food,fast_food,Food,Food,17.433375,78.5012858,17.4333445,78.5013225,5.169,1.0,True,Potential Duplicate
HYD004533,HYD004534,VRK Silks,VRK Silks,clothes,clothes,Shopping,Shopping,17.4954493,78.3968938,17.4954062,78.3969126,5.197,1.0,True,Potential Duplicate
HYD031860,HYD031861,Bhulaxmi Temple,Bhulaxmi Temple,place_of_worship,place_of_worship,Religion,Religion,17.3710642,78.4667112,17.37101748,78.46671247999998,5.203,1.0,True,Potential Duplicate
HYD032623,HYD032817,Venkateshwara Swamy Temple,venkateshwara temple,place_of_worship,place_of_worship,Religion,Religion,17.3738968,78.517442,17.37385832,78.51748066,5.934,0.87,True,Potential Duplicate
HYD005695,HYD033282,Bronzy Fried Chicken,Bronzy Fried Chicken,fast_food,restaurant,Food,Food,17.4261484,78.4569628,17.4261044,78.4569305,5.98,1.0,True,Potential Duplicate
HYD032265,HYD032266,Nizam-E-Mohammedia Masjid,Nizam-E-Mohammedia Masjid,place_of_worship,place_of_worship,Religion,Religion,17.3632143,78.443765,17.363231579999997,78.44382346,6.5,1.0,True,Potential Duplicate
HYD032835,HYD032836,صحیفہ مسجد,صحیفہ مسجد,place_of_worship,place_of_worship,Religion,Religion,17.3761934,78.4922545,17.376136287096774,78.49226937419355,6.551,1.0,True,Potential Duplicate
HYD032145,HYD032719,Mahalakshi Temple,maha laxmi temple,place_of_worship,place_of_worship,Religion,Religion,17.4887643,78.392118,17.4888035,78.3921655,6.67,0.824,True,Potential Duplicate
HYD003760,HYD035562,Manju Cinema,Manju Cinema,cinema,theatre,Entertainment,Entertainment,17.4404726,78.4935719,17.44047604444445,78.49350755555555,6.845,1.0,True,Potential Duplicate
HYD003791,HYD003792,SVC Cinemas,SVC Cinemas,cinema,cinema,Entertainment,Entertainment,17.3694742,78.5397713,17.369535714285714,78.53976515714287,6.879,1.0,True,Potential Duplicate
HYD031657,HYD034745,Baseket Ball Court,Basketball Court,pitch,sports_centre,Recreation & Sports,Recreation & Sports,17.49113914,78.3903727,17.4910998,78.3904228,6.891,0.941,True,Potential Duplicate
HYD032844,HYD032845,مسجد رشیدیہ,مسجد رشیدیہ,place_of_worship,place_of_worship,Religion,Religion,17.3556939,78.6370362,17.355709580000003,78.63710302,7.308,1.0,True,Potential Duplicate
HYD033864,HYD033865,Sri Lakshmi Restaurant,Sri Lakshmi Restaurant,restaurant,restaurant,Food,Food,17.4734875,78.5700291,17.4735501,78.5700593,7.671,1.0,True,Potential Duplicate
HYD031164,HYD031165,Sri Mahagayathri GHMC Layout Park,Sri Mahagayathri GHMC Layout Park,park,park,Nature & Outdoors,Nature & Outdoors,17.3326057,78.6154049,17.332674183333335,78.6153913,7.759,1.0,True,Potential Duplicate
HYD032025,HYD032045,Hanuman Temple,Hanuman temple,place_of_worship,place_of_worship,Religion,Religion,17.51647688,78.38229324,17.5164054,78.3822933,7.957,1.0,True,Potential Duplicate
HYD001915,HYD005830,JNTU - Canteen,JNTUH Canteen,cafe,fast_food,Food,Food,17.49423298,78.39277104,17.4942903,78.3928178,8.086,0.96,True,Potential Duplicate
HYD000549,HYD000550,Cake Exotica,Cake Exotica,bakery,bakery,Food,Food,17.4419934,78.4406006,17.441927,78.440567,8.208,1.0,True,Potential Duplicate
HYD033159,HYD035543,Aaromale,Aaromale,restaurant,theatre,Food,Entertainment,17.4128381,78.4066158,17.4127917,78.4065527,8.461,1.0,False,Potential Duplicate
HYD005569,HYD005570,V3 Enterprises,V3 Enterprises,electronics,electronics,Shopping,Shopping,17.5426508,78.4906223,17.5427277,78.490625,8.565,1.0,True,Potential Duplicate
HYD032629,HYD032819,Venkateshwara Temple,venkateshwaraswamy temple,place_of_worship,place_of_worship,Religion,Religion,17.42250398,78.54924639999999,17.4224436,78.5492978,8.659,0.889,True,Potential Duplicate
HYD034025,HYD034026,cream stone,cream stone,restaurant,restaurant,Food,Food,17.4928722,78.4044978,17.4929223,78.4044302,9.091,1.0,True,Potential Duplicate
HYD003821,HYD003822,Suresh Theatre,Suresh Theatre,cinema,cinema,Entertainment,Entertainment,17.4267722,78.5161035,17.426853946666668,78.51611391333334,9.167,1.0,True,Potential Duplicate
HYD030989,HYD031240,HUDA Park,huda park,park,park,Nature & Outdoors,Nature & Outdoors,17.480980757142856,78.39298632857142,17.4810549,78.3930287,9.401,1.0,True,Potential Duplicate
HYD006198,HYD006199,Food Court,Food Court,food_court,food_court,Food,Food,17.4942058,78.3927801,17.4941211,78.392778,9.431,1.0,True,Potential Duplicate
HYD005719,HYD005720,Catering,Catering,fast_food,fast_food,Food,Food,17.4328588,78.5026562,17.4328799,78.5027438,9.596,1.0,True,Potential Duplicate
HYD003806,HYD003807,Shanti Cinema Theatre,Shanti Cinema Theatre,cinema,cinema,Entertainment,Entertainment,17.396027,78.4898863,17.396106425,78.48985105,9.602,1.0,True,Potential Duplicate
HYD035336,HYD035337,Spencer,Spencer,supermarket,supermarket,Shopping,Shopping,17.4716357,78.4834001,17.471565299999998,78.48334700000001,9.655,1.0,True,Potential Duplicate
HYD009611,HYD031184,Telangana Martyrs Memorial,Telangana Martyrs Memorial,memorial,park,Culture & Heritage,Nature & Outdoors,17.4408942,78.4976949,17.440872625,78.4976061,9.732,1.0,False,Potential Duplicate
HYD004272,HYD004277,Chemis,Cheris,clothes,clothes,Shopping,Shopping,17.4258258,78.4573463,17.42591,78.4573183,9.834,0.833,True,Potential Duplicate
HYD003728,HYD003729,Arjun Theatre,Arjun Theatre,cinema,cinema,Entertainment,Entertainment,17.4969319,78.3969152,17.496871759999998,78.39698546,10.025,1.0,True,Potential Duplicate
HYD031097,HYD031098,Play ground,Play ground,park,park,Nature & Outdoors,Nature & Outdoors,17.4541117,78.4940161,17.454022979999998,78.49403704,10.124,1.0,True,Potential Duplicate
HYD004457,HYD004458,Rekha Fashions,Rekha Fashions,clothes,clothes,Shopping,Shopping,17.4783136,78.5600584,17.4783026,78.5601533,10.153,1.0,True,Potential Duplicate
HYD031270,HYD034759,npa grounds,NPA Grounds,park,sports_centre,Nature & Outdoors,Recreation & Sports,17.3274111,78.4381547,17.32747844,78.43822195999999,10.355,1.0,False,Potential Duplicate
HYD032558,HYD032559,Sri Venkateswara Swamy Temple,Sri Venkateswara Swamy Temple,place_of_worship,place_of_worship,Religion,Religion,17.4949387,78.3875852,17.49502974,78.38756466,10.367,1.0,True,Potential Duplicate
HYD000602,HYD000606,Karachi Bakery,Karachi Bakery,bakery,bakery,Food,Food,17.442794,78.3552544,17.4428697,78.3553118,10.401,1.0,True,Potential Duplicate
HYD035688,HYD035689,Mango,Mango,tree,tree,Nature & Outdoors,Nature & Outdoors,17.3685745,78.5139342,17.3685174,78.513855,10.543,1.0,True,Potential Duplicate
HYD008603,HYD008604,Kinnera Hostel,Kinnera boys hostel,hostel,hostel,Accommodation,Accommodation,17.4902198,78.3885168,17.490309,78.3885508,10.566,0.848,True,Potential Duplicate
HYD031758,HYD034781,Tennis Court,Tennis Court,pitch,sports_centre,Recreation & Sports,Recreation & Sports,17.4911545,78.3902978,17.4910642,78.3902669,10.574,1.0,True,Potential Duplicate
HYD008620,HYD008622,Mahalakshmi Boys Hostel,Mahalakshmi Girls Hostel,hostel,hostel,Accommodation,Accommodation,17.4939017,78.3972683,17.4938537,78.3973564,10.775,0.851,True,Potential Duplicate
HYD000595,HYD000615,KS bakers,Ks bakers,bakery,bakery,Food,Food,17.4417721,78.3579534,17.4418231,78.3580404,10.845,1.0,True,Potential Duplicate
HYD032478,HYD032479,Skandagiri Temple,Skandagiri Temple,place_of_worship,place_of_worship,Religion,Religion,17.4228483,78.5095728,17.422809585714283,78.50947895714286,10.859,1.0,True,Potential Duplicate
HYD000589,HYD000595,KS Bakers,KS bakers,bakery,bakery,Food,Food,17.441682,78.3579946,17.4417721,78.3579534,10.943,1.0,True,Potential Duplicate
HYD035292,HYD035303,Reliance Fresh,Reliance fresh,supermarket,supermarket,Shopping,Shopping,17.3957542,78.5287694,17.395655,78.5287934,11.333,1.0,True,Potential Duplicate
HYD005707,HYD005713,Catering,Catering,fast_food,fast_food,Food,Food,17.4334066,78.5017782,17.4334137,78.5016711,11.402,1.0,True,Potential Duplicate
HYD000590,HYD000595,KS Bakers,KS bakers,bakery,bakery,Food,Food,17.4416808,78.358006,17.4417721,78.3579534,11.598,1.0,True,Potential Duplicate
HYD003830,HYD003831,Venkatadri theatre,Venkatadri theatre,cinema,cinema,Entertainment,Entertainment,17.3680535,78.5234477,17.36799796875,78.5235421375,11.782,1.0,True,Potential Duplicate
HYD008549,HYD008598,Anusha reddy boys hostel,KL reddy boys hostel,hostel,hostel,Accommodation,Accommodation,17.3941887,78.4359917,17.3942905,78.4359597,11.831,0.818,True,Potential Duplicate
HYD032840,HYD032841,مسجد بلال,مسجد بلال,place_of_worship,place_of_worship,Religion,Religion,17.4241559,78.5467758,17.42423515,78.5467007875,11.887,1.0,True,Potential Duplicate
HYD003736,HYD003737,BR Hitech Theatre,BR Hitech Theatre,cinema,cinema,Entertainment,Entertainment,17.4444549,78.3881266,17.4443827625,78.38820989999999,11.948,1.0,True,Potential Duplicate
HYD009168,HYD009169,Shriomkar Jewellers,Shriomkar Jewellers,jewelry,jewelry,Shopping,Shopping,17.4263534,78.4575284,17.4264532,78.4574834,12.094,1.0,True,Potential Duplicate
HYD031915,HYD031916,Durgamma Temple,Durgamma Temple,place_of_worship,place_of_worship,Religion,Religion,17.4962347,78.3944779,17.4961828,78.3943759,12.277,1.0,True,Potential Duplicate
HYD008793,HYD033348,Dinner's pavilion,Diner's Pavilion,hotel,restaurant,Accommodation,Food,17.4427388,78.3553139,17.4428005,78.3552166,12.408,0.97,False,Potential Duplicate
HYD008766,HYD008767,Aditya Inn,Aditya inn,hotel,hotel,Accommodation,Accommodation,17.4431294,78.354436,17.443152,78.3545533,12.71,1.0,True,Potential Duplicate
HYD005706,HYD005713,Catering,Catering,fast_food,fast_food,Food,Food,17.4333657,78.5017807,17.4334137,78.5016711,12.808,1.0,True,Potential Duplicate
HYD033676,HYD033677,Paaka Organic Cafe,Paaka Organic Cafe,restaurant,restaurant,Food,Food,17.4736881,78.2970565,17.473770039999998,78.29697050000001,12.908,1.0,True,Potential Duplicate
HYD001915,HYD005834,JNTU - Canteen,Jntu Canteen,cafe,fast_food,Food,Food,17.49423298,78.39277104,17.4941428,78.3928481,12.952,1.0,True,Potential Duplicate
HYD035165,HYD035410,Kirana ghar,kirana ghar,supermarket,supermarket,Shopping,Shopping,17.4011413,78.4887277,17.4012459,78.4887819,12.989,1.0,True,Potential Duplicate
HYD035126,HYD035127,General Store,General Store,supermarket,supermarket,Shopping,Shopping,17.5291416,78.279556,17.5291383,78.2794332,13.047,1.0,True,Potential Duplicate
HYD031941,HYD031956,Ganesh Temple,Ganesh temple,place_of_worship,place_of_worship,Religion,Religion,17.331317,78.5694839,17.3314341,78.56948924,13.048,1.0,True,Potential Duplicate
HYD003813,HYD003818,Sri Devi Theatre,Sridevi Theatre,cinema,cinema,Entertainment,Entertainment,17.431347860000002,78.51305041999998,17.4314082,78.5129425,13.285,0.968,True,Potential Duplicate
HYD034841,HYD034842,Narsing Stamps & Zerox,Narsing Stamps & Zerox,stationery,stationery,Shopping,Shopping,17.4738683,78.5691165,17.4738114,78.5692275,13.383,1.0,True,Potential Duplicate
HYD008803,HYD008806,Green Wood Villa,Green Wood Villa,hotel,hotel,Accommodation,Accommodation,17.39020706,78.31614808,17.390310919999997,78.3162158,13.616,1.0,True,Potential Duplicate
HYD032901,HYD032902,Word And Deed Ground,Word And Deed Ground,playground,playground,Recreation & Sports,Recreation & Sports,17.3231897,78.6156917,17.3233007,78.61563559999999,13.718,1.0,True,Potential Duplicate
HYD008787,HYD008788,Club Villa,Club Villa,hotel,hotel,Accommodation,Accommodation,17.389813185714285,78.31720244285714,17.389939033333334,78.31720187777779,14.009,1.0,True,Potential Duplicate
HYD005817,HYD033444,Hi-Tech Bawarchi,Hitech Bawarchi,fast_food,restaurant,Food,Food,17.4410683,78.391636,17.4411978,78.3916463,14.457,0.968,True,Potential Duplicate
HYD005179,HYD005325,heritage fresh,Heritage fresh,convenience,department_store,Shopping,Shopping,17.4098406,78.4925972,17.4097113,78.4926128,14.489,1.0,True,Potential Duplicate
HYD003826,HYD035581,Talluri Theatre,Talluri Theatre,cinema,theatre,Entertainment,Entertainment,17.4776455,78.5722863,17.47773296,78.57238842000001,14.575,1.0,True,Potential Duplicate
HYD008787,HYD008789,Club Villa,Club Villa,hotel,hotel,Accommodation,Accommodation,17.389813185714285,78.31720244285714,17.389680966666667,78.31719379999998,14.747,1.0,True,Potential Duplicate
HYD031199,HYD031200,Vikaspuri Colony Park,Vikaspuri Park,park,park,Nature & Outdoors,Nature & Outdoors,17.4491503,78.4314199,17.449074883333335,78.43130438333334,14.866,0.8,True,Potential Duplicate
HYD033243,HYD033247,Bawarchi,Bawarchi Ac,restaurant,restaurant,Food,Food,17.4066547,78.497651,17.40675302,78.49774640000001,14.915,0.842,True,Potential Duplicate
HYD033319,HYD033320,Chutneys,Chutneys,restaurant,restaurant,Food,Food,17.4963076,78.3969579,17.496371579999998,78.3968333,15.028,1.0,True,Potential Duplicate
HYD000226,HYD000227,Trumpetting Elephant,Trumpetting Elephant,artwork,artwork,Culture & Heritage,Culture & Heritage,17.5209248,78.3963149,17.5207894,78.3963145,15.073,1.0,True,Potential Duplicate
HYD035166,HYD035410,Kirana ghar,kirana ghar,supermarket,supermarket,Shopping,Shopping,17.4011249,78.4887156,17.4012459,78.4887819,15.199,1.0,True,Potential Duplicate
HYD033984,HYD033985,Vistara,Vistara,restaurant,restaurant,Food,Food,17.4958418,78.3951122,17.4957046,78.3951187,15.289,1.0,True,Potential Duplicate
HYD032018,HYD032050,Hanuman Temple,Hanuman temple,place_of_worship,place_of_worship,Religion,Religion,17.3791029,78.4639897,17.37923317857143,78.46394337142858,15.315,1.0,True,Potential Duplicate
HYD008804,HYD008805,Green Wood Villa,Green Wood Villa,hotel,hotel,Accommodation,Accommodation,17.390070880000003,78.31608102,17.389934077777777,78.31605521111112,15.474,1.0,True,Potential Duplicate
HYD001922,HYD001923,Kahani Cafe,Kahani Cafe,cafe,cafe,Food,Food,17.3567284,78.5590319,17.35678742,78.55889988000001,15.484,1.0,True,Potential Duplicate
HYD032848,HYD032849,مسجد کیشوری بیگم صاحبہ,مسجد کیشوری بیگم صاحبہ,place_of_worship,place_of_worship,Religion,Religion,17.4102604,78.5567086,17.41020108,78.55684206000001,15.637,1.0,True,Potential Duplicate
HYD031770,HYD031771,VNRVJIET Womens Basketball Court,VNRVJIET Womens Throwball Court,pitch,pitch,Recreation & Sports,Recreation & Sports,17.54054282,78.38584692,17.54054938,78.38599484000001,15.727,0.857,True,Potential Duplicate
HYD008905,HYD008906,Palm Villa,Palm Villa,hotel,hotel,Accommodation,Accommodation,17.39029387777778,78.31662225555556,17.390227144444445,78.31648906666668,15.978,1.0,True,Potential Duplicate
HYD001827,HYD001829,Cafe Coffee Day,Cafe Coffee Day,cafe,cafe,Food,Food,17.4426308,78.355663,17.442773,78.3556843,15.991,1.0,True,Potential Duplicate
HYD000590,HYD000615,KS Bakers,Ks bakers,bakery,bakery,Food,Food,17.4416808,78.358006,17.4418231,78.3580404,16.257,1.0,True,Potential Duplicate
HYD033690,HYD033691,Paradise,Paradise,restaurant,restaurant,Food,Food,17.442275,78.3564842,17.4424212,78.3564904,16.288,1.0,True,Potential Duplicate
HYD000167,HYD000168,Dancing Peacock,Dancing Peacock,artwork,artwork,Culture & Heritage,Culture & Heritage,17.5165729,78.3962676,17.5164258,78.3962716,16.381,1.0,True,Potential Duplicate
HYD000589,HYD000615,KS Bakers,Ks bakers,bakery,bakery,Food,Food,17.441682,78.3579946,17.4418231,78.3580404,16.443,1.0,True,Potential Duplicate
HYD003749,HYD035555,Gokul Theatre,Gokul Theatre,cinema,theatre,Entertainment,Entertainment,17.4536439,78.4345742,17.453599455555555,78.43442645555555,16.453,1.0,True,Potential Duplicate
HYD008932,HYD033774,Royal Rev Hotel,Royal Reve Hotel,hotel,restaurant,Accommodation,Food,17.4412733,78.5004222,17.4412556,78.5005765,16.506,0.968,False,Potential Duplicate
HYD008906,HYD008907,Palm Villa,Palm Villa,hotel,hotel,Accommodation,Accommodation,17.390227144444445,78.31648906666668,17.390116077777776,78.31638445555556,16.623,1.0,True,Potential Duplicate
HYD005830,HYD005834,JNTUH Canteen,Jntu Canteen,fast_food,fast_food,Food,Food,17.4942903,78.3928178,17.4941428,78.3928481,16.732,0.96,True,Potential Duplicate
HYD031647,HYD031650,BHEL Tennis Court,BHEL Tennis Court,pitch,pitch,Recreation & Sports,Recreation & Sports,17.494038479999997,78.30407786,17.49397258,78.30421950000002,16.737,1.0,True,Potential Duplicate
HYD008803,HYD008804,Green Wood Villa,Green Wood Villa,hotel,hotel,Accommodation,Accommodation,17.39020706,78.31614808,17.390070880000003,78.31608102,16.749,1.0,True,Potential Duplicate
HYD031146,HYD031147,Sarvat Bari Park,Sarvat Bari Park,park,park,Nature & Outdoors,Nature & Outdoors,17.4149877,78.4430288,17.41484415,78.44307766428572,16.802,1.0,True,Potential Duplicate
HYD005321,HYD005327,Deekshitha general store,Jessica general store,department_store,department_store,Shopping,Shopping,17.4610768,78.5660369,17.4612238,78.5660003,16.819,0.8,True,Potential Duplicate
HYD008909,HYD008910,Palm Villa,Palm Villa,hotel,hotel,Accommodation,Accommodation,17.390257555555554,78.31694148888889,17.39030012222222,78.3167891111111,16.863,1.0,True,Potential Duplicate
HYD001730,HYD006177,Bismilla Chicken World,Bismilla chicken centre,butcher,food_court,Food,Food,17.4406858,78.360317,17.4408212,78.3602366,17.323,0.8,True,Potential Duplicate
HYD035168,HYD035169,Kiranam Shop,Kiranam Shop & Milk,supermarket,supermarket,Shopping,Shopping,17.423162,78.5127984,17.4231107,78.5126442,17.344,0.828,True,Potential Duplicate
HYD008907,HYD008908,Palm Villa,Palm Villa,hotel,hotel,Accommodation,Accommodation,17.390116077777776,78.31638445555556,17.389974544444446,78.3163138,17.451,1.0,True,Potential Duplicate
